Date      ,Closing Value
6/2/1971  ,100.96
6/3/1971  ,101.01
6/4/1971  ,101.3
6/7/1971  ,101.09
6/8/1971  ,100.32
6/9/1971  ,100.29
6/10/1971 ,100.64
6/11/1971 ,101.07
6/14/1971 ,100.22
6/15/1971 ,100.32
6/16/1971 ,100.52
6/17/1971 ,100.5
6/18/1971 ,98.97
6/21/1971 ,97.87
6/22/1971 ,97.59
6/23/1971 ,98.41
6/24/1971 ,98.13
6/25/1971 ,97.99
6/28/1971 ,97.74
6/29/1971 ,98.82
6/30/1971 ,98.7
7/1/1971  ,99.78
7/2/1971  ,99.78
7/6/1971  ,99.76
7/7/1971  ,100.04
7/8/1971  ,100.34
7/9/1971  ,100.69
7/12/1971 ,100.82
7/13/1971 ,99.5
7/14/1971 ,99.22
7/15/1971 ,99.28
7/16/1971 ,99.11
7/19/1971 ,98.93
7/20/1971 ,99.32
7/21/1971 ,99.28
7/22/1971 ,99.11
7/23/1971 ,98.94
7/26/1971 ,98.14
7/27/1971 ,97.78
7/28/1971 ,97.07
7/29/1971 ,96.02
7/30/1971 ,95.58
8/2/1971  ,95.96
8/3/1971  ,94.51
8/4/1971  ,93.89
8/5/1971  ,94.09
8/6/1971  ,94.25
8/9/1971  ,93.53
8/10/1971 ,93.54
8/11/1971 ,94.66
8/12/1971 ,96
8/13/1971 ,95.69
8/16/1971 ,98.76
8/17/1971 ,99.99
8/18/1971 ,98.6
8/19/1971 ,98.16
8/20/1971 ,98.33
8/23/1971 ,99.25
8/24/1971 ,100.4
8/25/1971 ,100.41
8/26/1971 ,100.24
8/27/1971 ,100.48
8/30/1971 ,99.52
8/31/1971 ,99.03
9/1/1971  ,99.07
9/2/1971  ,99.29
9/3/1971  ,100.69
9/7/1971  ,101.15
9/8/1971  ,101.34
9/9/1971  ,100.8
9/10/1971 ,100.42
9/13/1971 ,100.07
9/14/1971 ,99.34
9/15/1971 ,99.77
9/16/1971 ,99.66
9/17/1971 ,99.96
9/20/1971 ,99.68
9/21/1971 ,99.34
9/22/1971 ,98.47
9/23/1971 ,98.38
9/24/1971 ,98.15
9/27/1971 ,97.62
9/28/1971 ,97.88
9/29/1971 ,97.9
9/30/1971 ,98.34
10/1/1971 ,98.93
10/4/1971 ,99.21
10/5/1971 ,99.11
10/6/1971 ,99.82
10/7/1971 ,100.02
10/8/1971 ,99.36
10/11/1971,99.21
10/12/1971,99.57
10/13/1971,99.03
10/14/1971,98.13
10/15/1971,97.79
10/18/1971,97.35
10/19/1971,97
10/20/1971,95.65
10/21/1971,95.6
10/22/1971,95.57
10/25/1971,95.1
10/26/1971,94.74
10/27/1971,93.79
10/28/1971,93.96
10/29/1971,94.23
11/1/1971 ,92.8
11/2/1971 ,93.18
11/3/1971 ,94.91
11/4/1971 ,94.79
11/5/1971 ,94.46
11/8/1971 ,94.39
11/9/1971 ,94.46
11/10/1971,93.41
11/11/1971,92.12
11/12/1971,92.12
11/15/1971,91.81
11/16/1971,92.71
11/17/1971,92.85
11/18/1971,92.13
11/19/1971,91.61
11/22/1971,90.79
11/23/1971,90.16
11/24/1971,90.33
11/26/1971,91.94
11/29/1971,93.41
11/30/1971,93.99
12/1/1971 ,95.44
12/2/1971 ,95.84
12/3/1971 ,97.06
12/6/1971 ,96.51
12/7/1971 ,96.87
12/8/1971 ,96.92
12/9/1971 ,96.96
12/10/1971,97.69
12/13/1971,97.97
12/14/1971,97.67
12/15/1971,98.54
12/16/1971,99.74
12/17/1971,100.26
12/20/1971,101.55
12/21/1971,101.8
12/22/1971,101.18
12/23/1971,100.74
12/27/1971,100.95
12/28/1971,101.95
12/29/1971,102.21
12/30/1971,101.78
12/31/1971,102.09
1/3/1972  ,101.67
1/4/1972  ,102.09
1/5/1972  ,103.06
1/6/1972  ,103.51
1/7/1972  ,103.47
1/10/1972 ,103.32
1/11/1972 ,103.65
1/12/1972 ,103.59
1/13/1972 ,102.99
1/14/1972 ,103.39
1/17/1972 ,103.7
1/18/1972 ,104.05
1/19/1972 ,103.88
1/20/1972 ,103.88
1/21/1972 ,103.65
1/24/1972 ,102.57
1/25/1972 ,102.7
1/26/1972 ,102.5
1/27/1972 ,103.5
1/28/1972 ,104.16
1/31/1972 ,103.94
2/1/1972  ,104.01
2/2/1972  ,104.68
2/3/1972  ,104.64
2/4/1972  ,104.86
2/7/1972  ,104.54
2/8/1972  ,104.74
2/9/1972  ,105.55
2/10/1972 ,105.59
2/11/1972 ,105.08
2/14/1972 ,104.59
2/15/1972 ,105.03
2/16/1972 ,105.62
2/17/1972 ,105.59
2/18/1972 ,105.28
2/22/1972 ,105.29
2/23/1972 ,105.38
2/24/1972 ,105.45
2/25/1972 ,106.18
2/28/1972 ,106.19
2/29/1972 ,106.57
3/1/1972  ,107.35
3/2/1972  ,107.32
3/3/1972  ,107.94
3/6/1972  ,108.77
3/7/1972  ,108.87
3/8/1972  ,108.96
3/9/1972  ,108.94
3/10/1972 ,108.38
3/13/1972 ,107.33
3/14/1972 ,107.61
3/15/1972 ,107.75
3/16/1972 ,107.5
3/17/1972 ,107.92
3/20/1972 ,107.59
3/21/1972 ,106.69
3/22/1972 ,106.84
3/23/1972 ,107.75
3/24/1972 ,107.52
3/27/1972 ,107.3
3/28/1972 ,107.17
3/29/1972 ,106.49
3/30/1972 ,107.2
4/3/1972  ,107.48
4/4/1972  ,108.12
4/5/1972  ,109
4/6/1972  ,109.53
4/7/1972  ,109.62
4/10/1972 ,109.45
4/11/1972 ,109.76
4/12/1972 ,110.18
4/13/1972 ,109.91
4/14/1972 ,109.84
4/17/1972 ,109.51
4/18/1972 ,109.77
4/19/1972 ,109.2
4/20/1972 ,109.04
4/21/1972 ,108.89
4/24/1972 ,108.19
4/25/1972 ,107.12
4/26/1972 ,106.89
4/27/1972 ,107.05
4/28/1972 ,107.67
5/1/1972  ,106.69
5/2/1972  ,106.08
5/3/1972  ,105.99
5/4/1972  ,106.25
5/5/1972  ,106.63
5/8/1972  ,106.14
5/9/1972  ,104.74
5/10/1972 ,105.42
5/11/1972 ,105.77
5/12/1972 ,106.38
5/15/1972 ,106.86
5/16/1972 ,106.66
5/17/1972 ,106.89
5/18/1972 ,107.94
5/19/1972 ,108.98
5/22/1972 ,109.69
5/23/1972 ,109.78
5/24/1972 ,110.31
5/25/1972 ,110.46
5/26/1972 ,110.66
5/30/1972 ,110.35
5/31/1972 ,109.53
6/1/1972  ,109.69
6/2/1972  ,109.73
6/5/1972  ,108.82
6/6/1972  ,108.21
6/7/1972  ,107.65
6/8/1972  ,107.28
6/9/1972  ,106.86
6/12/1972 ,107.01
6/13/1972 ,107.55
6/14/1972 ,108.39
6/15/1972 ,108.44
6/16/1972 ,108.36
6/19/1972 ,108.11
6/20/1972 ,108.56
6/21/1972 ,108.79
6/22/1972 ,108.68
6/23/1972 ,108.27
6/26/1972 ,107.48
6/27/1972 ,107.37
6/28/1972 ,107.02
6/29/1972 ,106.82
6/30/1972 ,107.14
7/3/1972  ,107.49
7/5/1972  ,108.1
7/6/1972  ,109.04
7/7/1972  ,108.69
7/10/1972 ,108.11
7/11/1972 ,107.32
7/12/1972 ,106.89
7/13/1972 ,106.28
7/14/1972 ,106.8
7/17/1972 ,105.88
7/18/1972 ,105.83
7/19/1972 ,106.14
7/20/1972 ,105.81
7/21/1972 ,106.66
7/24/1972 ,107.92
7/25/1972 ,107.6
7/26/1972 ,107.53
7/27/1972 ,107.28
7/28/1972 ,107.38
7/31/1972 ,107.39
8/1/1972  ,108.4
8/2/1972  ,109.29
8/3/1972  ,110.14
8/4/1972  ,110.43
8/7/1972  ,110.61
8/8/1972  ,110.69
8/9/1972  ,110.86
8/10/1972 ,111.05
8/11/1972 ,111.95
8/14/1972 ,112.55
8/15/1972 ,112.06
8/16/1972 ,111.66
8/17/1972 ,111.34
8/18/1972 ,111.76
8/21/1972 ,111.72
8/22/1972 ,112.41
8/23/1972 ,112.26
8/24/1972 ,111.02
8/25/1972 ,110.67
8/28/1972 ,110.23
8/29/1972 ,110.41
8/30/1972 ,110.57
8/31/1972 ,111.09
9/1/1972  ,111.51
9/5/1972  ,111.23
9/6/1972  ,110.55
9/7/1972  ,110.29
9/8/1972  ,110.15
9/11/1972 ,109.51
9/12/1972 ,108.47
9/13/1972 ,108.9
9/14/1972 ,108.93
9/15/1972 ,108.81
9/18/1972 ,108.61
9/19/1972 ,108.55
9/20/1972 ,108.6
9/21/1972 ,108.43
9/22/1972 ,108.52
9/25/1972 ,108.05
9/26/1972 ,108.12
9/27/1972 ,109.66
9/28/1972 ,110.35
9/29/1972 ,110.55
10/2/1972 ,110.16
10/3/1972 ,110.3
10/4/1972 ,110.09
10/5/1972 ,108.89
10/6/1972 ,109.62
10/9/1972 ,109.9
10/10/1972,109.99
10/11/1972,109.5
10/12/1972,108.6
10/13/1972,107.92
10/16/1972,106.77
10/17/1972,107.5
10/18/1972,108.19
10/19/1972,108.05
10/20/1972,109.24
10/23/1972,110.35
10/24/1972,110.81
10/25/1972,110.72
10/26/1972,110.99
10/27/1972,110.62
10/30/1972,110.59
10/31/1972,111.58
11/1/1972 ,112.67
11/2/1972 ,113.23
11/3/1972 ,114.22
11/6/1972 ,113.98
11/8/1972 ,113.35
11/9/1972 ,113.5
11/10/1972,113.73
11/13/1972,113.9
11/14/1972,114.95
11/15/1972,114.5
11/16/1972,115.13
11/17/1972,115.49
11/20/1972,115.53
11/21/1972,116.21
11/22/1972,116.9
11/24/1972,117.27
11/27/1972,116.72
11/28/1972,116.47
11/29/1972,116.52
11/30/1972,116.67
12/1/1972 ,117.38
12/4/1972 ,117.77
12/5/1972 ,117.58
12/6/1972 ,118.01
12/7/1972 ,118.6
12/8/1972 ,118.86
12/11/1972,119.12
12/12/1972,118.66
12/13/1972,118.56
12/14/1972,118.24
12/15/1972,118.26
12/18/1972,116.9
12/19/1972,116.34
12/20/1972,115.95
12/21/1972,115.11
12/22/1972,115.83
12/26/1972,116.3
12/27/1972,116.93
12/29/1972,118.05
1/2/1973  ,119.1
1/3/1973  ,119.57
1/4/1973  ,119.4
1/5/1973  ,119.87
1/8/1973  ,119.85
1/9/1973  ,119.73
1/10/1973 ,119.43
1/11/1973 ,120.24
1/12/1973 ,119.3
1/15/1973 ,118.44
1/16/1973 ,118.14
1/17/1973 ,118.68
1/18/1973 ,118.85
1/19/1973 ,118.78
1/22/1973 ,118.21
1/23/1973 ,118.22
1/24/1973 ,116.73
1/26/1973 ,116.45
1/29/1973 ,116.01
1/30/1973 ,115.83
1/31/1973 ,116.03
2/1/1973  ,114.76
2/2/1973  ,114.35
2/5/1973  ,114.23
2/6/1973  ,114.45
2/7/1973  ,113.66
2/8/1973  ,113.16
2/9/1973  ,114.68
2/12/1973 ,116.06
2/13/1973 ,116.78
2/14/1973 ,115.1
2/15/1973 ,114.45
2/16/1973 ,114.98
2/20/1973 ,115.4
2/21/1973 ,114.69
2/22/1973 ,114.44
2/23/1973 ,113.16
2/26/1973 ,112.19
2/27/1973 ,110.9
2/28/1973 ,111.68
3/1/1973  ,111.05
3/2/1973  ,112.28
3/5/1973  ,112.68
3/6/1973  ,114.1
3/7/1973  ,114.45
3/8/1973  ,114.23
3/9/1973  ,113.79
3/12/1973 ,113.86
3/13/1973 ,114.48
3/14/1973 ,114.98
3/15/1973 ,114.12
3/16/1973 ,113.54
3/19/1973 ,112.17
3/20/1973 ,111.95
3/21/1973 ,110.49
3/22/1973 ,108.84
3/23/1973 ,108.88
3/26/1973 ,109.84
3/27/1973 ,111.56
3/28/1973 ,111.62
3/29/1973 ,112.71
3/30/1973 ,111.52
4/2/1973  ,110.18
4/3/1973  ,109.24
4/4/1973  ,108.77
4/5/1973  ,108.52
4/6/1973  ,109.28
4/9/1973  ,110.86
4/10/1973 ,112.21
4/11/1973 ,112.68
4/12/1973 ,112.58
4/13/1973 ,112.08
4/16/1973 ,111.44
4/17/1973 ,110.94
4/18/1973 ,111.54
4/19/1973 ,112.17
4/23/1973 ,111.57
4/24/1973 ,109.99
4/25/1973 ,108.34
4/26/1973 ,108.89
4/27/1973 ,107.23
4/30/1973 ,106.97
5/1/1973  ,107.1
5/2/1973  ,108.43
5/3/1973  ,110.22
5/4/1973  ,111
5/7/1973  ,110.53
5/8/1973  ,111.25
5/9/1973  ,110.44
5/10/1973 ,109.54
5/11/1973 ,108.17
5/14/1973 ,105.9
5/15/1973 ,106.57
5/16/1973 ,106.43
5/17/1973 ,105.56
5/18/1973 ,103.86
5/21/1973 ,102.73
5/22/1973 ,103.58
5/23/1973 ,104.07
5/24/1973 ,107.14
5/25/1973 ,107.94
5/29/1973 ,107.51
5/30/1973 ,105.91
5/31/1973 ,104.95
6/1/1973  ,103.93
6/4/1973  ,102.97
6/5/1973  ,104.62
6/6/1973  ,104.31
6/7/1973  ,105.84
6/8/1973  ,107.03
6/11/1973 ,106.7
6/12/1973 ,108.29
6/13/1973 ,107.6
6/14/1973 ,106.4
6/15/1973 ,105.1
6/18/1973 ,103.6
6/19/1973 ,103.99
6/20/1973 ,104.44
6/21/1973 ,103.21
6/22/1973 ,103.7
6/25/1973 ,102.25
6/26/1973 ,103.3
6/27/1973 ,103.62
6/28/1973 ,104.69
6/29/1973 ,104.26
7/2/1973  ,102.9
7/3/1973  ,101.87
7/5/1973  ,101.78
7/6/1973  ,101.28
7/9/1973  ,102.14
7/10/1973 ,103.52
7/11/1973 ,105.8
7/12/1973 ,105.5
7/13/1973 ,104.09
7/16/1973 ,105.67
7/17/1973 ,105.72
7/18/1973 ,106.35
7/19/1973 ,106.55
7/20/1973 ,107.14
7/23/1973 ,107.52
7/24/1973 ,108.14
7/25/1973 ,109.64
7/26/1973 ,109.85
7/27/1973 ,109.59
7/30/1973 ,109.25
7/31/1973 ,108.22
8/1/1973  ,106.83
8/2/1973  ,106.67
8/3/1973  ,106.49
8/6/1973  ,106.73
8/7/1973  ,106.55
8/8/1973  ,105.55
8/9/1973  ,105.61
8/10/1973 ,104.77
8/13/1973 ,103.71
8/14/1973 ,102.71
8/15/1973 ,103.01
8/16/1973 ,102.29
8/17/1973 ,102.31
8/20/1973 ,101.61
8/21/1973 ,100.89
8/22/1973 ,100.53
8/23/1973 ,101.91
8/24/1973 ,101.62
8/27/1973 ,102.42
8/28/1973 ,103.02
8/29/1973 ,104.03
8/30/1973 ,103.88
8/31/1973 ,104.25
9/4/1973  ,104.51
9/5/1973  ,104.64
9/6/1973  ,105.15
9/7/1973  ,104.76
9/10/1973 ,103.85
9/11/1973 ,103.22
9/12/1973 ,103.06
9/13/1973 ,103.36
9/14/1973 ,104.44
9/17/1973 ,104.15
9/18/1973 ,103.77
9/19/1973 ,105.88
9/20/1973 ,106.76
9/21/1973 ,107.2
9/24/1973 ,107.36
9/25/1973 ,108.05
9/26/1973 ,108.83
9/27/1973 ,109.08
9/28/1973 ,108.43
10/1/1973 ,108.21
10/2/1973 ,108.79
10/3/1973 ,108.78
10/4/1973 ,108.41
10/5/1973 ,109.85
10/8/1973 ,110.23
10/9/1973 ,110.13
10/10/1973,109.22
10/11/1973,111.09
10/12/1973,111.44
10/15/1973,110.05
10/16/1973,110.19
10/17/1973,109.97
10/18/1973,110.01
10/19/1973,110.22
10/22/1973,109.16
10/23/1973,109.75
10/24/1973,110.27
10/25/1973,110.5
10/26/1973,111.38
10/29/1973,111.15
10/30/1973,109.33
10/31/1973,108.29
11/1/1973 ,107.69
11/2/1973 ,107.07
11/5/1973 ,105.52
11/6/1973 ,104.96
11/7/1973 ,105.8
11/8/1973 ,107.02
11/9/1973 ,105.3
11/12/1973,104.44
11/13/1973,104.36
11/14/1973,102.45
11/15/1973,102.43
11/16/1973,103.88
11/19/1973,100.71
11/20/1973,98.66
11/21/1973,99.76
11/23/1973,99.44
11/26/1973,96.58
11/27/1973,95.7
11/28/1973,97.65
11/29/1973,97.31
11/30/1973,95.96
12/3/1973 ,93.9
12/4/1973 ,93.59
12/5/1973 ,92.16
12/6/1973 ,94.42
12/7/1973 ,96.51
12/10/1973,97.95
12/11/1973,96.04
12/12/1973,93.57
12/13/1973,92.38
12/14/1973,93.29
12/17/1973,92.75
12/18/1973,94.74
12/19/1973,94.82
12/20/1973,94.55
12/21/1973,93.54
12/24/1973,92.9
12/26/1973,95.74
12/27/1973,97.74
12/28/1973,97.54
12/31/1973,97.55
1/2/1974  ,97.68
1/3/1974  ,99.8
1/4/1974  ,98.9
1/7/1974  ,98.07
1/8/1974  ,96.12
1/9/1974  ,93.42
1/10/1974 ,92.39
1/11/1974 ,93.66
1/14/1974 ,93.42
1/15/1974 ,94.23
1/16/1974 ,95.67
1/17/1974 ,97.3
1/18/1974 ,95.56
1/21/1974 ,95.4
1/22/1974 ,96.55
1/23/1974 ,97.07
1/24/1974 ,96.82
1/25/1974 ,96.63
1/28/1974 ,96.09
1/29/1974 ,96.01
1/30/1974 ,97.06
1/31/1974 ,96.57
2/1/1974  ,95.32
2/4/1974  ,93.29
2/5/1974  ,93
2/6/1974  ,93.26
2/7/1974  ,93.3
2/8/1974  ,92.33
2/11/1974 ,90.66
2/12/1974 ,90.94
2/13/1974 ,90.98
2/14/1974 ,90.95
2/15/1974 ,92.27
2/19/1974 ,92.12
2/20/1974 ,93.44
2/21/1974 ,94.71
2/22/1974 ,95.39
2/25/1974 ,95.03
2/26/1974 ,96
2/27/1974 ,96.4
2/28/1974 ,96.22
3/1/1974  ,95.53
3/4/1974  ,95.53
3/5/1974  ,97.32
3/6/1974  ,97.98
3/7/1974  ,96.94
3/8/1974  ,97.78
3/11/1974 ,98.88
3/12/1974 ,99.15
3/13/1974 ,99.74
3/14/1974 ,99.65
3/15/1974 ,99.28
3/18/1974 ,98.05
3/19/1974 ,97.23
3/20/1974 ,97.57
3/21/1974 ,97.34
3/22/1974 ,97.27
3/25/1974 ,97.64
3/26/1974 ,97.95
3/27/1974 ,96.59
3/28/1974 ,94.82
3/29/1974 ,93.98
4/1/1974  ,93.25
4/2/1974  ,93.35
4/3/1974  ,94.33
4/4/1974  ,94.33
4/5/1974  ,93.01
4/8/1974  ,92.03
4/9/1974  ,92.61
4/10/1974 ,92.4
4/11/1974 ,92.12
4/15/1974 ,92.05
4/16/1974 ,93.66
4/17/1974 ,94.36
4/18/1974 ,94.78
4/19/1974 ,93.75
4/22/1974 ,93.38
4/23/1974 ,91.81
4/24/1974 ,90.3
4/25/1974 ,89.57
4/26/1974 ,90.18
4/29/1974 ,90
4/30/1974 ,90.31
5/1/1974  ,92.22
5/2/1974  ,92.09
5/3/1974  ,91.29
5/6/1974  ,91.12
5/7/1974  ,91.46
5/8/1974  ,91.64
5/9/1974  ,92.96
5/10/1974 ,91.47
5/13/1974 ,90.66
5/14/1974 ,90.69
5/15/1974 ,90.45
5/16/1974 ,89.72
5/17/1974 ,88.21
5/20/1974 ,87.86
5/21/1974 ,87.91
5/22/1974 ,87.09
5/23/1974 ,87.29
5/24/1974 ,88.58
5/28/1974 ,88.37
5/29/1974 ,86.89
5/30/1974 ,87.43
5/31/1974 ,87.28
6/3/1974  ,89.1
6/4/1974  ,90.14
6/5/1974  ,90.31
6/6/1974  ,91.96
6/7/1974  ,92.55
6/10/1974 ,93.1
6/11/1974 ,92.28
6/12/1974 ,92.06
6/13/1974 ,92.34
6/14/1974 ,91.3
6/17/1974 ,90.04
6/18/1974 ,89.45
6/19/1974 ,88.84
6/20/1974 ,88.21
6/21/1974 ,87.46
6/24/1974 ,87.69
6/25/1974 ,88.98
6/26/1974 ,87.61
6/27/1974 ,86.31
6/28/1974 ,86
7/1/1974  ,86.02
7/2/1974  ,84.3
7/3/1974  ,84.25
7/5/1974  ,83.66
7/8/1974  ,81.09
7/9/1974  ,81.48
7/10/1974 ,79.99
7/11/1974 ,79.89
7/12/1974 ,83.15
7/15/1974 ,83.78
7/16/1974 ,82.81
7/17/1974 ,83.7
7/18/1974 ,83.78
7/19/1974 ,83.54
7/22/1974 ,83.81
7/23/1974 ,84.65
7/24/1974 ,84.99
7/25/1974 ,83.98
7/26/1974 ,82.4
7/29/1974 ,80.94
7/30/1974 ,80.5
7/31/1974 ,79.31
8/1/1974  ,78.75
8/2/1974  ,78.59
8/5/1974  ,79.29
8/6/1974  ,80.52
8/7/1974  ,82.65
8/8/1974  ,81.57
8/9/1974  ,80.86
8/12/1974 ,79.75
8/13/1974 ,78.49
8/14/1974 ,76.73
8/15/1974 ,76.3
8/16/1974 ,75.67
8/19/1974 ,74.57
8/20/1974 ,74.95
8/21/1974 ,73.51
8/22/1974 ,72.8
8/23/1974 ,71.55
8/26/1974 ,72.16
8/27/1974 ,70.94
8/28/1974 ,70.76
8/29/1974 ,69.99
8/30/1974 ,72.15
9/3/1974  ,70.52
9/4/1974  ,68.69
9/5/1974  ,70.87
9/6/1974  ,71.42
9/9/1974  ,69.72
9/10/1974 ,69.24
9/11/1974 ,68.55
9/12/1974 ,66.71
9/13/1974 ,65.2
9/16/1974 ,66.26
9/17/1974 ,67.38
9/18/1974 ,67.72
9/19/1974 ,70.09
9/20/1974 ,70.14
9/23/1974 ,69.42
9/24/1974 ,68.02
9/25/1974 ,67.57
9/26/1974 ,66.46
9/27/1974 ,64.94
9/30/1974 ,63.54
10/1/1974 ,63.39
10/2/1974 ,63.38
10/3/1974 ,62.28
10/4/1974 ,62.34
10/7/1974 ,64.95
10/8/1974 ,64.84
10/9/1974 ,67.82
10/10/1974,69.79
10/11/1974,71.14
10/14/1974,72.74
10/15/1974,71.44
10/16/1974,70.33
10/17/1974,71.17
10/18/1974,72.28
10/21/1974,73.5
10/22/1974,73.13
10/23/1974,71.03
10/24/1974,70.22
10/25/1974,70.12
10/28/1974,70.09
10/29/1974,72.83
10/30/1974,74.31
10/31/1974,73.9
11/1/1974 ,73.88
11/4/1974 ,73.08
11/5/1974 ,75.11
11/6/1974 ,74.75
11/7/1974 ,75.21
11/8/1974 ,74.91
11/11/1974,75.15
11/12/1974,73.67
11/13/1974,73.35
11/14/1974,73.06
11/15/1974,71.91
11/18/1974,69.27
11/19/1974,68.2
11/20/1974,67.9
11/21/1974,68.18
11/22/1974,68.9
11/25/1974,68.83
11/26/1974,69.47
11/27/1974,69.94
11/29/1974,69.97
12/2/1974 ,68.11
12/3/1974 ,67.17
12/4/1974 ,67.41
12/5/1974 ,66.13
12/6/1974 ,65.01
12/9/1974 ,65.6
12/10/1974,67.28
12/11/1974,67.67
12/12/1974,67.45
12/13/1974,67.07
12/16/1974,66.46
12/17/1974,67.58
12/18/1974,67.9
12/19/1974,67.65
12/20/1974,66.91
12/23/1974,65.96
12/24/1974,66.88
12/26/1974,67.44
12/27/1974,67.14
12/30/1974,67.16
12/31/1974,68.56
1/2/1975  ,70.23
1/3/1975  ,70.71
1/6/1975  ,71.07
1/7/1975  ,71.02
1/8/1975  ,70.04
1/9/1975  ,71.17
1/10/1975 ,72.61
1/13/1975 ,72.31
1/14/1975 ,71.68
1/15/1975 ,72.14
1/16/1975 ,72.05
1/17/1975 ,70.96
1/20/1975 ,71.08
1/21/1975 ,70.7
1/22/1975 ,71.74
1/23/1975 ,72.07
1/24/1975 ,72.98
1/27/1975 ,75.37
1/28/1975 ,76.03
1/29/1975 ,77.26
1/30/1975 ,76.21
1/31/1975 ,76.98
2/3/1975  ,77.82
2/4/1975  ,77.61
2/5/1975  ,78.95
2/6/1975  ,78.56
2/7/1975  ,78.63
2/10/1975 ,78.36
2/11/1975 ,78.58
2/12/1975 ,79.92
2/13/1975 ,81.01
2/14/1975 ,81.5
2/18/1975 ,80.93
2/19/1975 ,81.44
2/20/1975 ,82.21
2/21/1975 ,82.62
2/24/1975 ,81.44
2/25/1975 ,79.53
2/26/1975 ,80.37
2/27/1975 ,80.77
2/28/1975 ,81.59
3/3/1975  ,83.03
3/4/1975  ,83.56
3/5/1975  ,83.9
3/6/1975  ,83.69
3/7/1975  ,84.3
3/10/1975 ,84.95
3/11/1975 ,84.36
3/12/1975 ,83.59
3/13/1975 ,83.74
3/14/1975 ,84.76
3/17/1975 ,86.01
3/18/1975 ,85.13
3/19/1975 ,84.34
3/20/1975 ,83.61
3/21/1975 ,83.39
3/24/1975 ,81.42
3/25/1975 ,82.06
3/26/1975 ,83.59
3/27/1975 ,83.85
3/31/1975 ,83.36
4/1/1975  ,82.64
4/2/1975  ,82.43
4/3/1975  ,81.51
4/4/1975  ,80.88
4/7/1975  ,80.35
4/8/1975  ,80.99
4/9/1975  ,82.84
4/10/1975 ,83.77
4/11/1975 ,84.18
4/14/1975 ,85.6
4/15/1975 ,86.3
4/16/1975 ,86.6
4/17/1975 ,87.25
4/18/1975 ,86.3
4/21/1975 ,87.23
4/22/1975 ,87.09
4/23/1975 ,86.12
4/24/1975 ,86.04
4/25/1975 ,86.62
4/28/1975 ,86.23
4/29/1975 ,85.64
4/30/1975 ,87.3
5/1/1975  ,88.1
5/2/1975  ,89.22
5/5/1975  ,90.08
5/6/1975  ,88.64
5/7/1975  ,89.08
5/8/1975  ,89.56
5/9/1975  ,90.53
5/12/1975 ,90.61
5/13/1975 ,91.58
5/14/1975 ,92.27
5/15/1975 ,91.41
5/16/1975 ,90.43
5/19/1975 ,90.53
5/20/1975 ,90.07
5/21/1975 ,89.06
5/22/1975 ,89.39
5/23/1975 ,90.58
5/27/1975 ,90.34
5/28/1975 ,89.71
5/29/1975 ,89.68
5/30/1975 ,91.15
6/2/1975  ,92.58
6/3/1975  ,92.89
6/4/1975  ,92.6
6/5/1975  ,92.69
6/6/1975  ,92.48
6/9/1975  ,91.21
6/10/1975 ,90.44
6/11/1975 ,90.55
6/12/1975 ,90.08
6/13/1975 ,90.52
6/16/1975 ,91.46
6/17/1975 ,90.58
6/18/1975 ,90.39
6/19/1975 ,92.02
6/20/1975 ,92.61
6/23/1975 ,93.62
6/24/1975 ,94.19
6/25/1975 ,94.62
6/26/1975 ,94.81
6/27/1975 ,94.81
6/30/1975 ,95.19
7/1/1975  ,94.85
7/2/1975  ,94.18
7/3/1975  ,94.36
7/7/1975  ,93.54
7/8/1975  ,93.39
7/9/1975  ,94.8
7/10/1975 ,94.81
7/11/1975 ,94.66
7/14/1975 ,95.19
7/15/1975 ,95.61
7/16/1975 ,94.61
7/17/1975 ,93.63
7/18/1975 ,93.2
7/21/1975 ,92.44
7/22/1975 ,91.45
7/23/1975 ,90.18
7/24/1975 ,90.07
7/25/1975 ,89.29
7/28/1975 ,88.69
7/29/1975 ,88.19
7/30/1975 ,88.83
7/31/1975 ,88.75
8/1/1975  ,87.99
8/4/1975  ,87.15
8/5/1975  ,86.23
8/6/1975  ,86.25
8/7/1975  ,86.3
8/8/1975  ,86.02
8/11/1975 ,86.55
8/12/1975 ,87.12
8/13/1975 ,85.97
8/14/1975 ,85.6
8/15/1975 ,86.36
8/18/1975 ,86.2
8/19/1975 ,84.95
8/20/1975 ,83.22
8/21/1975 ,83.07
8/22/1975 ,84.28
8/25/1975 ,85.06
8/26/1975 ,83.96
8/27/1975 ,84.43
8/28/1975 ,86.4
8/29/1975 ,86.88
9/2/1975  ,85.48
9/3/1975  ,86.03
9/4/1975  ,86.2
9/5/1975  ,85.62
9/8/1975  ,85.89
9/9/1975  ,84.6
9/10/1975 ,83.79
9/11/1975 ,83.45
9/12/1975 ,83.3
9/15/1975 ,82.88
9/16/1975 ,82.09
9/17/1975 ,82.37
9/18/1975 ,84.06
9/19/1975 ,85.88
9/22/1975 ,85.07
9/23/1975 ,84.94
9/24/1975 ,85.74
9/25/1975 ,85.64
9/26/1975 ,86.19
9/29/1975 ,85.03
9/30/1975 ,83.87
10/1/1975 ,82.93
10/2/1975 ,83.82
10/3/1975 ,85.95
10/6/1975 ,86.88
10/7/1975 ,86.77
10/8/1975 ,87.94
10/9/1975 ,88.37
10/10/1975,88.21
10/13/1975,89.46
10/14/1975,89.28
10/15/1975,89.23
